# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 12:45:56 BST 2021 [seed=1620301547338]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(node1)	tmrca(node10)	tmrca(node2)	tmrca(node3)	tmrca(node4)	tmrca(node5)	tmrca(node6)	tmrca(node7)	tmrca(node8)	tmrca(node9)	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
3590000	-36354.36768490943	-155.68992371014778	-36198.67776119929	52224.38669688581	454161.2004038758	9119.115369297662	45148.813729667054	15820.603227695432	20779.693178798552	17600.132683513413	25640.58179253473	29757.568620099573	43296.005131433594	49581.96594183775	33859.66441544042	2.6266341074641636E-5	6.23877305586215E-6	6.238773055862147E-6	-36198.67776119929	0.0	-149.04304218392787
3600000	-36353.41078578398	-155.17534620907543	-36198.2354395749	49778.31189171986	445323.02662522346	9662.323275256571	43045.461328528225	14641.547303105099	20648.989432516715	17154.839993446236	25859.85598440858	28401.040984014428	43414.30905269625	49405.16087341068	32622.115196564187	3.081701032876599E-5	6.499682756033873E-6	6.499682756033874E-6	-36198.2354395749	0.0	-148.76029289260964
3610000	-36354.25928057941	-155.44000419494785	-36198.81927638446	53246.603135289595	474590.77402228967	10960.118003294598	46547.19699118793	17409.94629973758	21750.650611633027	18360.381027956097	27774.251883050518	30749.080658853483	43884.66755071358	52554.54373799286	37743.74453902118	3.7664688406666616E-5	6.085515645490205E-6	6.085515645490205E-6	-36198.81927638446	0.0	-150.30355176741972
3620000	-36351.9879759195	-155.0661992377244	-36196.92177668178	48179.82163060611	420137.32550674403	8691.803811903199	40706.60751738332	13767.680648697748	19242.257910402866	16177.0587756173	23717.75403975486	27463.126622021282	40587.11694279301	46966.34408016954	31262.83666628612	3.360429556683149E-5	6.790259150402723E-6	6.790259150402724E-6	-36196.92177668178	0.0	-148.02955537888892
3630000	-36351.55233482	-155.15532830815266	-36196.39700651185	52484.285675433544	459883.58946095867	10414.824442460509	46639.4538853931	15868.472231490665	20815.12338419608	16710.771799308826	26207.252268994533	28941.169713747444	43601.26377229134	50454.821797022974	34741.445654429524	4.342304663759304E-5	6.212784154534815E-6	6.212784154534815E-6	-36196.39700651185	0.0	-150.5483095337669
3640000	-36355.750465393015	-155.84124915323338	-36199.90921623978	54380.95304971364	480724.54605409014	9512.550964922453	46159.38665749903	16398.269972990052	22404.40496707472	17617.171467852466	27981.527863459945	31336.88796930983	46540.9239908441	54344.51570331913	37187.65642042928	3.200638450159751E-5	5.911225741681784E-6	5.911225741681783E-6	-36199.90921623978	0.0	-149.93073173243613
3650000	-36354.49878033801	-156.37099109284438	-36198.12778924517	54139.432416174954	470809.3078572291	9953.006444147522	45841.190877751156	16163.76653511641	21053.0277424995	18067.9562450046	26779.013018982045	29649.64014838192	45834.365118946036	51553.08785921503	35224.74435952189	5.041644661608914E-5	6.08695338124206E-6	6.08695338124206E-6	-36198.12778924517	0.0	-152.37404282275853
3660000	-36354.45338957297	-156.08745124981317	-36198.36593832316	55716.7632942948	482392.58110490034	10191.549882937546	50480.52217836591	15965.522235442962	21281.63479717857	18227.98725526697	26901.53557041878	30279.934850280715	44496.86144980576	51870.2956900037	39103.26040174107	2.8351414658239772E-5	6.0551858350869094E-6	6.0551858350869094E-6	-36198.36593832316	0.0	-149.7973492755246
3670000	-36351.73096063076	-155.3507780161107	-36196.38018261465	54086.33846637142	470919.4644704418	9414.164793665543	48624.67842620943	15026.943892695326	20573.01143880679	17714.594695075986	26754.108230942056	29702.579800151303	44300.782324086365	51031.66121385787	36724.13843692006	3.3047319758295096E-5	6.085310900389318E-6	6.085310900389319E-6	-36196.38018261465	0.0	-149.691037312612
3680000	-36355.0613592612	-157.64729993808663	-36197.41405932311	54983.53140317887	485886.4567928097	10442.360526072644	47637.19491123593	16936.819504585517	22397.25317758237	18378.949691065718	29259.579229601033	32091.96734858828	45667.11473774913	53199.254319143874	35461.095271933635	5.298392021922654E-5	5.925515158531601E-6	5.925515158531598E-6	-36197.41405932311	0.0	-153.73595633526674
3690000	-36360.24771647055	-157.2703565974362	-36202.97735987311	58669.65299283511	512001.6141762319	10359.71458027552	51730.38479358327	16946.146114150284	23565.08546003897	19689.190447530502	28309.921393163975	31169.474717317644	48030.13076173663	55823.26960338487	39531.5499857019	3.7910867225083976E-5	5.74881382917862E-6	5.748813829178619E-6	-36202.97735987311	0.0	-151.75397100053135
3700000	-36358.782333919735	-155.50323480266843	-36203.27909911707	53986.64488350091	473873.92165662366	11314.591376797027	45098.97879522435	17120.47365948467	22585.018672527232	17380.902888835724	27026.66165133517	30838.673791774443	44710.64548027903	52297.04757093371	35207.093651707495	3.362202236409245E-5	5.952079817530521E-6	5.952079817530521E-6	-36203.27909911707	0.0	-149.83688020818428
3710000	-36355.989446210944	-157.80429223902468	-36198.18515397192	58225.89738992221	512090.83063585055	11798.743352727312	50371.23264253748	17033.26481603123	23670.716240796748	20374.072721717384	29735.420506364582	33134.81288957849	49336.66396250255	55521.246262875065	38201.22243270079	3.8596101955600654E-5	5.575965708614406E-6	5.5759657086144065E-6	-36198.18515397192	0.0	-151.87538044833752
3720000	-36350.01449915665	-155.08753314273315	-36194.92696601392	52834.92767209122	464563.41731300345	9726.359033994191	45994.96054385224	15900.959597052206	21036.98948822226	17506.832896949385	26953.289358943002	30368.32260145777	43703.570379513156	51912.712205180775	34461.94677090444	3.89131502815328E-5	6.100292280247638E-6	6.100292280247638E-6	-36194.92696601392	0.0	-150.08194411564753
3730000	-36351.125327916736	-154.88933599207957	-36196.23599192466	51541.149426063974	458299.2502593065	10430.191887558994	45240.08954770461	15262.913052284124	20427.32289439592	18030.440642714995	26434.209550325242	30210.46795551233	43199.712642509054	51017.161557670086	34736.300421108324	3.953209683421507E-5	6.207549372090438E-6	6.207549372090438E-6	-36196.23599192466	0.0	-149.91669963350134
3740000	-36353.38836965652	-156.95310615911714	-36196.4352634974	57727.977958985415	503870.4474918663	10408.456449730465	50022.948179553234	16071.264916245771	22252.905737840712	20120.51503750109	28608.87288481742	31733.300723383432	47601.89530677048	57121.16370803403	37588.320647171895	3.390775741837484E-5	5.7023435488849695E-6	5.702343548884969E-6	-36196.4352634974	0.0	-150.87938448946463
3750000	-36350.30995248458	-155.24515219531105	-36195.06480028927	53899.0827085729	469428.35808170156	9876.837790299513	45572.7570584334	15782.979966335268	20842.12773443848	17691.251698973996	26918.822745240577	29989.494181144033	44104.40828914974	52918.07855689613	35611.7029187583	3.58861706070093E-5	6.040993901936163E-6	6.040993901936163E-6	-36195.06480028927	0.0	-149.90304738099573
3760000	-36353.24775036685	-155.091455188471	-36198.15629517838	51266.844949911276	451922.53828400816	9257.544823499276	44797.54756020353	14210.959746283499	20466.054747777507	17690.774185585484	26243.120519092976	30206.795559839553	43237.43909018606	48691.58680161506	34863.56719087953	3.1369711006756886E-5	6.387532473826446E-6	6.387532473826445E-6	-36198.15629517838	0.0	-148.98236015016866
3770000	-36355.9578026047	-157.949252263742	-36198.00855034096	59128.984489889925	513442.45983212563	10806.183379184306	52923.98537053044	17157.939905749085	21652.952058476676	19323.15748864154	28909.84946091631	32556.575176481863	48229.567935667525	55794.631235711226	39002.39023723496	2.681670491438188E-5	5.595681955942862E-6	5.595681955942865E-6	-36198.00855034096	0.0	-150.61314704590214
3780000	-36350.777793067886	-154.64208397944182	-36196.13570908844	49720.695773848776	438836.9118438219	9541.277758185503	42608.58204673919	14860.068279233035	19526.991849590988	17151.013570012317	25687.40421418157	28727.426591996624	42494.13088489727	48631.48834780997	33763.08604548246	4.2322737486644194E-5	6.502903071617657E-6	6.502903071617657E-6	-36196.13570908844	0.0	-149.4851985516383
3790000	-36353.82734542238	-156.415119753389	-36197.412225668995	52841.88432348855	461071.90975599806	9248.004701835574	45225.175339505855	14236.789606539547	20057.487136697848	18309.984103075614	25938.53696248619	29487.84034038304	44495.81222853482	51567.24726025254	35786.35045430157	2.3644511031628475E-5	6.120223377697757E-6	6.1202233776977585E-6	-36197.412225668995	0.0	-149.3827541580455
3800000	-36353.021055533914	-155.53979995102938	-36197.48125558288	53430.742029322464	474565.17635081237	10488.146097500008	47553.9428092544	15583.609612293552	21593.444963735958	19021.124119947977	27833.07857656195	30296.39037075061	45176.65049241838	52195.9109514813	35667.33249893141	3.8979757524462734E-5	5.97057002406639E-6	5.970570024066391E-6	-36197.48125558288	0.0	-150.48052060111243
3810000	-36353.67022597414	-156.2514329672329	-36197.41879300691	50991.459856438516	446494.5352759954	9147.39576535811	45369.290446260784	15405.93985388314	19787.470152868467	16998.892687344138	24915.253359615108	28780.13517284284	42805.877856153995	49958.47668788806	33548.8449395277	2.3698983503935186E-5	6.360773616964535E-6	6.360773616964536E-6	-36197.41879300691	0.0	-149.0324858374431
3820000	-36351.52753664502	-155.85314597318174	-36195.67439067184	49859.94923007011	439525.09948935604	9274.558672445328	43189.942608584024	14007.200763996845	19362.510893037947	17315.177626866007	25405.562561532053	28947.128723560974	41708.89891034302	48183.35115589233	32920.09719149881	5.337391509734753E-5	6.590180077400782E-6	6.590180077400783E-6	-36195.67439067184	0.0	-151.35562470797012
3830000	-36353.00526142916	-154.8991303646692	-36198.106131064495	50009.71796073705	443110.11021255655	9678.36293834419	44392.03916915659	14356.14291177629	20215.574934721477	18070.809335206384	25827.535459771243	29434.339787245615	41853.76341277608	48582.06180297739	33577.34425579516	3.739838909770417E-5	6.564057478315821E-6	6.564057478315822E-6	-36198.106131064495	0.0	-149.092082362285
3840000	-36361.9813330204	-154.70517224218452	-36207.276160778216	48648.61396869897	415708.82276864303	9684.014531489414	42469.63286136098	14860.86761852118	17845.05531924303	15722.147023721078	22297.40919836755	26384.691842275333	38348.01546013655	45816.80737835153	32566.70483461297	4.255496598450979E-5	6.807513171121542E-6	6.807513171121544E-6	-36207.276160778216	0.0	-148.53175681713458
3850000	-36354.030168574354	-156.1253443253538	-36197.904824249	55388.61106999648	486441.7469602442	10534.954193191219	47837.57385752018	16526.208618792356	21502.641139306284	18131.912790039172	27668.792912855075	31225.999985297654	46405.801100790595	52900.21567001188	39315.23429572397	2.9519637678158978E-5	5.978241747506214E-6	5.978241747506211E-6	-36197.904824249	0.0	-149.95549693886863
3860000	-36367.311031693665	-157.5904883561661	-36209.7205433375	59058.07248505339	518599.86454006756	11249.572953759123	54359.39949134058	16667.995500833	23602.428113187616	18769.458893876126	28716.374508663157	34459.32076962079	47763.35077683191	58007.09722953504	40100.4265886311	3.177598375446399E-5	5.6515519717428815E-6	5.651551971742881E-6	-36209.7205433375	0.0	-151.1174180282867
3870000	-36354.19759763405	-156.46987277945118	-36197.727724854594	56668.17266402179	491833.3416866781	10468.885573439891	49552.67902744024	17118.551593580403	20766.610296670337	18851.82773671237	27241.633016132466	31205.051375532916	45654.89141638855	54341.5835044825	38340.49274109803	3.969310814232686E-5	5.813727654267621E-6	5.81372765426762E-6	-36197.727724854594	0.0	-151.26872280859604
3880000	-36354.94204322485	-155.6866228689273	-36199.25542035593	49811.90577331162	437429.9582544385	9269.883092762873	42460.644443470694	15596.959258049588	19555.2576613755	17788.231285290887	24315.49317505528	27360.510271804575	41272.10917228239	47742.72416445783	34177.179601379794	5.3909493168025076E-5	6.547977596733656E-6	6.547977596733661E-6	-36199.25542035593	0.0	-151.34827895589376
3890000	-36362.17103174115	-158.43037691166165	-36203.74065482949	58028.59178268841	516065.4780013067	10410.839677115726	50067.09691618807	15528.418854809628	22574.43154180381	20644.34577436268	29400.12321673453	34672.06158205049	50179.43891028078	58001.42700203005	39827.41330314686	3.465579746601161E-5	5.401579330350497E-6	5.401579330350495E-6	-36203.74065482949	0.0	-151.39525259155195
3900000	-36358.63625067992	-156.0675562233198	-36202.5686944566	46809.79850542645	418196.7382921775	8192.03008456405	42799.211601641575	15469.48084537013	18775.53143629511	16305.277406637453	23340.557577682357	26484.894905136123	39595.43929680877	45327.99090517155	32383.147011152447	5.1600408227583126E-5	6.957860586056761E-6	6.957860586056762E-6	-36202.5686944566	0.0	-149.91487507889033
3910000	-36354.868967602124	-155.04662348900214	-36199.82234411312	49581.988652867745	424403.7037540912	8714.43237135314	43222.18945071824	13969.84725339874	17957.993886974542	16363.268798259496	24033.07921089445	26817.827612322257	39333.902111159776	48085.18068857006	32421.00010388068	4.6324600915141505E-5	6.761470968427556E-6	6.761470968427558E-6	-36199.82234411312	0.0	-149.39821841269796
3920000	-36356.13147979804	-159.76879592084427	-36196.362683877196	48904.97636903277	439103.22649457096	9586.10175525358	43196.12195924127	14593.154541632372	20054.410707541057	17729.844867266467	25332.256934979687	28468.21538994643	42264.15501066412	48387.481881425956	33763.50337988377	7.662169451197039E-5	6.51071749211359E-6	6.510717492113589E-6	-36196.362683877196	0.0	-156.8410272205659
3930000	-36353.02885467613	-156.5921862166059	-36196.43666845952	49454.213461688916	435860.0901523642	9038.99889751397	42720.724151704126	14059.550184473921	19155.69001616688	16473.436975981553	24336.013353984912	27899.355901220686	41184.699250591155	48408.591680051475	34452.22905445126	6.052285812056267E-5	6.56593770619016E-6	6.565937706190161E-6	-36196.43666845952	0.0	-152.6418611701237
3940000	-36351.94794601767	-154.5539160758362	-36197.39402994184	50020.5511099315	439464.4062098294	9318.171686380527	43179.57426899378	15589.827220172256	19647.321547720832	16573.988865141666	24649.36270288028	28725.34557487945	41002.32383785209	49449.37655711478	33554.75026638139	3.462470108319108E-5	6.442226028414048E-6	6.442226028414047E-6	-36197.39402994184	0.0	-148.73858564583347
3950000	-36355.17780927721	-158.55479883690737	-36196.6230104403	55118.11673892018	486994.4973733553	10405.765906673068	47939.011647520376	17551.429677851647	22481.801236420753	19402.310278922912	27526.730711549557	31954.974961974734	45953.19651492154	53764.462318833765	36877.02616482876	1.9084476711213343E-5	5.975032996143799E-6	5.975032996143801E-6	-36196.6230104403	0.0	-150.5602939265431
3960000	-36352.239549885126	-156.3005464862491	-36195.939003398875	48498.78584792668	422341.0019396373	9129.724445078342	42685.733838794	14495.333780324121	18690.237364900393	16620.06833281065	23974.44915636655	26933.967901373995	40230.32482818076	46280.97324684887	31258.598317579468	5.9528253777374064E-5	6.759545128948332E-6	6.75954512894833E-6	-36195.939003398875	0.0	-151.61899590539548
3970000	-36351.556474068886	-154.7269015844902	-36196.8295724844	47035.013984158395	414248.90130402904	9036.596858390143	41711.43681478247	13623.85469107023	18650.451952450818	16541.758028514687	23661.02860262913	27064.382132373175	38118.2042841942	45527.03900335977	31585.629532476698	4.3287721797651014E-5	6.823181900555785E-6	6.823181900555786E-6	-36196.8295724844	0.0	-148.55123101211868
3980000	-36352.147683429714	-155.15154585146132	-36196.99613757825	53146.24133010584	466459.7778835955	9673.224144606522	46652.063646364055	15548.708189468773	20460.04457787961	17065.519448828534	27204.532744359076	30291.09340099879	43342.34232513593	51352.36885055762	36510.40231910337	3.84987540079773E-5	6.083255353836463E-6	6.083255353836465E-6	-36196.99613757825	0.0	-150.10162109146052
